,stockx_link,stockx_name,type_1,type_2,type_3,model,right,r_d,straight,l_d,left,back,style,colorway,retailprice,releasedate,primary_colour
290,https://stockx.com/nike-air-vapormax-plus-university-red,Nike Air VaporMax Plus University Red,Air Max,VaporMax,air_max_vapormax,Air VaporMax Plus,images/right/Nike_Air_VaporMax_Plus_University_Red_right.jpg,images/r_d/Nike_Air_VaporMax_Plus_University_Red_r_d.jpg,images/straight/Nike_Air_VaporMax_Plus_University_Red_straight.jpg,images/l_d/Nike_Air_VaporMax_Plus_University_Red_l_d.jpg,images/left/Nike_Air_VaporMax_Plus_University_Red_left.jpg,images/back/Nike_Air_VaporMax_Plus_University_Red_back.jpg,CW6974-100,White/University Red/Psychic Blue,190.0,,white
291,https://stockx.com/nike-react-infinity-run-platinum-tint-pink-blast,Nike React Infinity Run Platinum Tint Pink Blast,Other,Running,running,React Infinity Run,images/right/Nike_React_Infinity_Run_Platinum_Tint_Pink_Blast_right.jpg,images/r_d/Nike_React_Infinity_Run_Platinum_Tint_Pink_Blast_r_d.jpg,images/straight/Nike_React_Infinity_Run_Platinum_Tint_Pink_Blast_straight.jpg,images/l_d/Nike_React_Infinity_Run_Platinum_Tint_Pink_Blast_l_d.jpg,images/left/Nike_React_Infinity_Run_Platinum_Tint_Pink_Blast_left.jpg,images/back/Nike_React_Infinity_Run_Platinum_Tint_Pink_Blast_back.jpg,CD4371-004,Platinum Tint/Black-Pink Blast,160.0,2020-01-16,grey
292,https://stockx.com/nike-sb-dunk-low-raygun-tie-dye-white,Nike SB Dunk Low Raygun Tie-Dye White,SB,Nike SB Dunk Low Raygun Tie-Dye White,skateboarding,SB Dunk Low,images/right/Nike_SB_Dunk_Low_Raygun_Tie-Dye_White_right.jpg,images/r_d/Nike_SB_Dunk_Low_Raygun_Tie-Dye_White_r_d.jpg,images/straight/Nike_SB_Dunk_Low_Raygun_Tie-Dye_White_straight.jpg,images/l_d/Nike_SB_Dunk_Low_Raygun_Tie-Dye_White_l_d.jpg,images/left/Nike_SB_Dunk_Low_Raygun_Tie-Dye_White_left.jpg,images/back/Nike_SB_Dunk_Low_Raygun_Tie-Dye_White_back.jpg,BQ6832-101,White/Black-Orange Flash,100.0,2019-12-27,white
293,https://stockx.com/nike-air-max-90-be-true-2019,Nike Air Max 90 Be True (2019),Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_Be_True_2019_right.jpg,images/r_d/Nike_Air_Max_90_Be_True_2019_r_d.jpg,images/straight/Nike_Air_Max_90_Be_True_2019_straight.jpg,images/l_d/Nike_Air_Max_90_Be_True_2019_l_d.jpg,images/left/Nike_Air_Max_90_Be_True_2019_left.jpg,images/back/Nike_Air_Max_90_Be_True_2019_back.jpg,CJ5482-100,White/Multi Color-Black-Wolf Grey,130.0,2019-06-15,white
294,https://stockx.com/nike-air-max-1-swipa,Nike Air Max 1 Swipa,Air Max,1,air_max_1,Air Max 1,images/right/Nike_Air_Max_1_Swipa_right.jpg,images/r_d/Nike_Air_Max_1_Swipa_r_d.jpg,images/straight/Nike_Air_Max_1_Swipa_straight.jpg,images/l_d/Nike_Air_Max_1_Swipa_l_d.jpg,images/left/Nike_Air_Max_1_Swipa_left.jpg,images/back/Nike_Air_Max_1_Swipa_back.jpg,CJ9746-001,Black/Black-Cinder Orange-Photo Blue-Moon Particle-Desert Ore,140.0,2019-06-01,black
295,https://stockx.com/nike-air-foamposite-pro-purple-camo,Nike Air Foamposite Pro Purple Camo,Foamposite,Pro,foamposite,Air Foamposite Pro,images/right/Nike_Air_Foamposite_Pro_Purple_Camo_right.jpg,images/r_d/Nike_Air_Foamposite_Pro_Purple_Camo_r_d.jpg,images/straight/Nike_Air_Foamposite_Pro_Purple_Camo_straight.jpg,images/l_d/Nike_Air_Foamposite_Pro_Purple_Camo_l_d.jpg,images/left/Nike_Air_Foamposite_Pro_Purple_Camo_left.jpg,images/back/Nike_Air_Foamposite_Pro_Purple_Camo_back.jpg,624041-012,Black/Court Purple-Hyper Violet,230.0,,black
296,https://stockx.com/nike-air-vapormax-2019-triple-black,Nike Air VaporMax 2019 Triple Black,Air Max,VaporMax,air_max_vapormax,Air VaporMax 2019,images/right/Nike_Air_VaporMax_2019_Triple_Black_right.jpg,images/r_d/Nike_Air_VaporMax_2019_Triple_Black_r_d.jpg,images/straight/Nike_Air_VaporMax_2019_Triple_Black_straight.jpg,images/l_d/Nike_Air_VaporMax_2019_Triple_Black_l_d.jpg,images/left/Nike_Air_VaporMax_2019_Triple_Black_left.jpg,images/back/Nike_Air_VaporMax_2019_Triple_Black_back.jpg,AR6631-004,Black/Black-Black,190.0,2019-01-10,black
297,https://stockx.com/nike-sb-dunk-low-pro-black-pine-green,Nike SB Dunk Low Pro J Pack Black Pine Green,SB,SB Dunk Low,skateboarding,SB Dunk Low,images/right/Nike_SB_Dunk_Low_Pro_J_Pack_Black_Pine_Green_right.jpg,images/r_d/Nike_SB_Dunk_Low_Pro_J_Pack_Black_Pine_Green_r_d.jpg,images/straight/Nike_SB_Dunk_Low_Pro_J_Pack_Black_Pine_Green_straight.jpg,images/l_d/Nike_SB_Dunk_Low_Pro_J_Pack_Black_Pine_Green_l_d.jpg,images/left/Nike_SB_Dunk_Low_Pro_J_Pack_Black_Pine_Green_left.jpg,images/back/Nike_SB_Dunk_Low_Pro_J_Pack_Black_Pine_Green_back.jpg,BQ6817-005,Black/Pine Green-White,90.0,2019-06-15,black
298,https://stockx.com/nike-air-force-1-low-07-white-obsidian,Nike Air Force 1 Low '07 White Obsidian,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_'07_White_Obsidian_right.jpg,images/r_d/Nike_Air_Force_1_Low_'07_White_Obsidian_r_d.jpg,images/straight/Nike_Air_Force_1_Low_'07_White_Obsidian_straight.jpg,images/l_d/Nike_Air_Force_1_Low_'07_White_Obsidian_l_d.jpg,images/left/Nike_Air_Force_1_Low_'07_White_Obsidian_left.jpg,images/back/Nike_Air_Force_1_Low_'07_White_Obsidian_back.jpg,CI0057-100,White/Obsidian/University Red,90.0,2019-06-19,white
299,https://stockx.com/nike-lebron-17-more-than-an-athlete,Nike LeBron 17 More Than An Athlete,LeBron,17,basketball,LeBron 17 More,images/right/Nike_LeBron_17_More_Than_An_Athlete_right.jpg,images/r_d/Nike_LeBron_17_More_Than_An_Athlete_r_d.jpg,images/straight/Nike_LeBron_17_More_Than_An_Athlete_straight.jpg,images/l_d/Nike_LeBron_17_More_Than_An_Athlete_l_d.jpg,images/left/Nike_LeBron_17_More_Than_An_Athlete_left.jpg,images/back/Nike_LeBron_17_More_Than_An_Athlete_back.jpg,CT3464-400,Racer Blue/White-White,225.0,2019-12-25,blue
300,https://stockx.com/nike-air-force-1-low-bhm-2020,Nike Air Force 1 Low BHM (2020),Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_BHM_2020_right.jpg,images/r_d/Nike_Air_Force_1_Low_BHM_2020_r_d.jpg,images/straight/Nike_Air_Force_1_Low_BHM_2020_straight.jpg,images/l_d/Nike_Air_Force_1_Low_BHM_2020_l_d.jpg,images/left/Nike_Air_Force_1_Low_BHM_2020_left.jpg,images/back/Nike_Air_Force_1_Low_BHM_2020_back.jpg,CT5534-001,Dark Smoke Grey/Track Red-Dark Smoke Grey,130.0,2020-02-19,grey
301,https://stockx.com/nike-air-max-90-black-wolf-grey,Nike Air Max 90 Black Wolf Grey,Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_Black_Wolf_Grey_right.jpg,images/r_d/Nike_Air_Max_90_Black_Wolf_Grey_r_d.jpg,images/straight/Nike_Air_Max_90_Black_Wolf_Grey_straight.jpg,images/l_d/Nike_Air_Max_90_Black_Wolf_Grey_l_d.jpg,images/left/Nike_Air_Max_90_Black_Wolf_Grey_left.jpg,images/back/Nike_Air_Max_90_Black_Wolf_Grey_back.jpg,537384-053,Black/Wolf Grey-Anthracite,110.0,2017-01-01,black
302,https://stockx.com/nike-nike-air-force-1-type-black-royal,Nike Air Force 1 Type Black Royal,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Type_Black_Royal_right.jpg,images/r_d/Nike_Air_Force_1_Type_Black_Royal_r_d.jpg,images/straight/Nike_Air_Force_1_Type_Black_Royal_straight.jpg,images/l_d/Nike_Air_Force_1_Type_Black_Royal_l_d.jpg,images/left/Nike_Air_Force_1_Type_Black_Royal_left.jpg,images/back/Nike_Air_Force_1_Type_Black_Royal_back.jpg,AT7859-001,Black/Black/Royal,140.0,2019-11-14,black
303,https://stockx.com/nike-air-force-1-shadow-removable-patches-black-pink-w,Nike Air Force 1 Shadow Removable Patches Black Pink (W),Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Shadow_Removable_Patches_Black_Pink_W_right.jpg,images/r_d/Nike_Air_Force_1_Shadow_Removable_Patches_Black_Pink_W_r_d.jpg,images/straight/Nike_Air_Force_1_Shadow_Removable_Patches_Black_Pink_W_straight.jpg,images/l_d/Nike_Air_Force_1_Shadow_Removable_Patches_Black_Pink_W_l_d.jpg,images/left/Nike_Air_Force_1_Shadow_Removable_Patches_Black_Pink_W_left.jpg,images/back/Nike_Air_Force_1_Shadow_Removable_Patches_Black_Pink_W_back.jpg,CU4743-001,Black/Limelight-Cosmic Fuchsia-White,120.0,2020-01-07,black
304,https://stockx.com/nike-air-max-1-time-capsule-pack,Nike Air Max 1 Time Capsule Pack,Air Max,1,air_max_1,Air Max 1,images/right/Nike_Air_Max_1_Time_Capsule_Pack_right.jpg,images/r_d/Nike_Air_Max_1_Time_Capsule_Pack_r_d.jpg,images/straight/Nike_Air_Max_1_Time_Capsule_Pack_straight.jpg,images/l_d/Nike_Air_Max_1_Time_Capsule_Pack_l_d.jpg,images/left/Nike_Air_Max_1_Time_Capsule_Pack_left.jpg,images/back/Nike_Air_Max_1_Time_Capsule_Pack_back.jpg,CT1623-001,Black/Cement Grey-Imperial Blue,130.0,2019-11-27,black
305,https://stockx.com/nike-air-max-97-corduroy-light-blue,Nike Air Max 97 Corduroy Light Blue,Air Max,97,air_max_97,Air Max 97,images/right/Nike_Air_Max_97_Corduroy_Light_Blue_right.jpg,images/r_d/Nike_Air_Max_97_Corduroy_Light_Blue_r_d.jpg,images/straight/Nike_Air_Max_97_Corduroy_Light_Blue_straight.jpg,images/l_d/Nike_Air_Max_97_Corduroy_Light_Blue_l_d.jpg,images/left/Nike_Air_Max_97_Corduroy_Light_Blue_left.jpg,images/back/Nike_Air_Max_97_Corduroy_Light_Blue_back.jpg,CQ7512-462,Light Blue/Pink/Brown-Sand,0.0,2019-11-30,blue
306,https://stockx.com/nike-air-max-97-olympic-rings-pack-black,Nike Air Max 97 Olympic Rings Pack Black,Air Max,97,air_max_97,Air Max 97,images/right/Nike_Air_Max_97_Olympic_Rings_Pack_Black_right.jpg,images/r_d/Nike_Air_Max_97_Olympic_Rings_Pack_Black_r_d.jpg,images/straight/Nike_Air_Max_97_Olympic_Rings_Pack_Black_straight.jpg,images/l_d/Nike_Air_Max_97_Olympic_Rings_Pack_Black_l_d.jpg,images/left/Nike_Air_Max_97_Olympic_Rings_Pack_Black_left.jpg,images/back/Nike_Air_Max_97_Olympic_Rings_Pack_Black_back.jpg,CI3708-001,Black/White-Black-Metallic Gold,170.0,2020-01-07,black
307,https://stockx.com/nike-air-vapormax-plus-university-gold-w,Nike Air VaporMax Plus University Gold (W),Air Max,VaporMax,air_max_vapormax,Air VaporMax Plus,images/right/Nike_Air_VaporMax_Plus_University_Gold_W_right.jpg,images/r_d/Nike_Air_VaporMax_Plus_University_Gold_W_r_d.jpg,images/straight/Nike_Air_VaporMax_Plus_University_Gold_W_straight.jpg,images/l_d/Nike_Air_VaporMax_Plus_University_Gold_W_l_d.jpg,images/left/Nike_Air_VaporMax_Plus_University_Gold_W_left.jpg,images/back/Nike_Air_VaporMax_Plus_University_Gold_W_back.jpg,CW7011-800,University Gold/University Gold,190.0,,yellow
308,https://stockx.com/nike-air-skylon-2-fear-of-god-bone,Nike Air Skylon 2 Fear of God Light Bone,Other,Running,running,Air Skylon 2,images/right/Nike_Air_Skylon_2_Fear_of_God_Light_Bone_right.jpg,images/r_d/Nike_Air_Skylon_2_Fear_of_God_Light_Bone_r_d.jpg,images/straight/Nike_Air_Skylon_2_Fear_of_God_Light_Bone_straight.jpg,images/l_d/Nike_Air_Skylon_2_Fear_of_God_Light_Bone_l_d.jpg,images/left/Nike_Air_Skylon_2_Fear_of_God_Light_Bone_left.jpg,images/back/Nike_Air_Skylon_2_Fear_of_God_Light_Bone_back.jpg,BQ2752-003,Summit White/Clear-Vast Grey-Pearl White,150.0,2019-07-20,white
309,https://stockx.com/nike-blazer-mid-stranger-things-upside-down-pack,Nike Blazer Mid Strangers Things Upside Down Pack,Basketball,Other,basketball,Blazer Mid Strangers,images/right/Nike_Blazer_Mid_Strangers_Things_Upside_Down_Pack_right.jpg,images/r_d/Nike_Blazer_Mid_Strangers_Things_Upside_Down_Pack_r_d.jpg,images/straight/Nike_Blazer_Mid_Strangers_Things_Upside_Down_Pack_straight.jpg,images/l_d/Nike_Blazer_Mid_Strangers_Things_Upside_Down_Pack_l_d.jpg,images/left/Nike_Blazer_Mid_Strangers_Things_Upside_Down_Pack_left.jpg,images/back/Nike_Blazer_Mid_Strangers_Things_Upside_Down_Pack_back.jpg,CJ6102-100,Sail/Dark Blue,100.0,2019-08-13,neutral
310,https://stockx.com/nike-zoomx-vaporfly-next-volt,Nike ZoomX Vaporfly Next% Volt,Other,Running,running,ZoomX Vaporfly Next%,images/right/Nike_ZoomX_Vaporfly_Next%_Volt_right.jpg,images/r_d/Nike_ZoomX_Vaporfly_Next%_Volt_r_d.jpg,images/straight/Nike_ZoomX_Vaporfly_Next%_Volt_straight.jpg,images/l_d/Nike_ZoomX_Vaporfly_Next%_Volt_l_d.jpg,images/left/Nike_ZoomX_Vaporfly_Next%_Volt_left.jpg,images/back/Nike_ZoomX_Vaporfly_Next%_Volt_back.jpg,AO4568-300,Electric Green/Black-Guava Ice,0.0,2019-04-28,green
311,https://stockx.com/nike-lebron-17-lakers,Nike LeBron 17 Lakers,LeBron,17,basketball,LeBron 17 Lakers,images/right/Nike_LeBron_17_Lakers_right.jpg,images/r_d/Nike_LeBron_17_Lakers_r_d.jpg,images/straight/Nike_LeBron_17_Lakers_straight.jpg,images/l_d/Nike_LeBron_17_Lakers_l_d.jpg,images/left/Nike_LeBron_17_Lakers_left.jpg,images/back/Nike_LeBron_17_Lakers_back.jpg,BQ3177-004/BQ3178-004,Black/White-Eggplant-Amarillo,200.0,2019-10-10,black
312,https://stockx.com/nike-lebron-17-university-red,Nike LeBron 17 Red Carpet,LeBron,17,basketball,LeBron 17 Red,images/right/Nike_LeBron_17_Red_Carpet_right.jpg,images/r_d/Nike_LeBron_17_Red_Carpet_r_d.jpg,images/straight/Nike_LeBron_17_Red_Carpet_straight.jpg,images/l_d/Nike_LeBron_17_Red_Carpet_l_d.jpg,images/left/Nike_LeBron_17_Red_Carpet_left.jpg,images/back/Nike_LeBron_17_Red_Carpet_back.jpg,BQ3177-600,University Red/University Red,200.0,2019-11-15,red
313,https://stockx.com/nike-kd-12-university-red,Nike KD 12 University Red,KD,12,basketball,KD 12 University,images/right/Nike_KD_12_University_Red_right.jpg,images/r_d/Nike_KD_12_University_Red_r_d.jpg,images/straight/Nike_KD_12_University_Red_straight.jpg,images/l_d/Nike_KD_12_University_Red_l_d.jpg,images/left/Nike_KD_12_University_Red_left.jpg,images/back/Nike_KD_12_University_Red_back.jpg,AR4229-600/AR4230-600,University Red/Black-White,150.0,2019-05-01,red
314,https://stockx.com/nike-air-max-plus-og-pimento-2018,Nike Air Max Plus OG Pimento (2018),Air Max,Plus,air_max,Air Max Plus,images/right/Nike_Air_Max_Plus_OG_Pimento_2018_right.jpg,images/r_d/Nike_Air_Max_Plus_OG_Pimento_2018_r_d.jpg,images/straight/Nike_Air_Max_Plus_OG_Pimento_2018_straight.jpg,images/l_d/Nike_Air_Max_Plus_OG_Pimento_2018_l_d.jpg,images/left/Nike_Air_Max_Plus_OG_Pimento_2018_left.jpg,images/back/Nike_Air_Max_Plus_OG_Pimento_2018_back.jpg,BQ4629-001,Black/Pimento-Bright Ceramic-Resin,160.0,2018-11-24,black
315,https://stockx.com/nike-air-max-90-the-basement-grey-fog,Nike Air Max 90 The Basement London,Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_The_Basement_London_right.jpg,images/r_d/Nike_Air_Max_90_The_Basement_London_r_d.jpg,images/straight/Nike_Air_Max_90_The_Basement_London_straight.jpg,images/l_d/Nike_Air_Max_90_The_Basement_London_l_d.jpg,images/left/Nike_Air_Max_90_The_Basement_London_left.jpg,images/back/Nike_Air_Max_90_The_Basement_London_back.jpg,CI9111-002,Grey Fog/Clear-Light Smoke Grey-Photon Dusk,140.0,2019-10-19,grey
316,https://stockx.com/nike-air-force-1-mid-white-07,Nike Air Force 1 Mid White '07,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Mid_White_'07_right.jpg,images/r_d/Nike_Air_Force_1_Mid_White_'07_r_d.jpg,images/straight/Nike_Air_Force_1_Mid_White_'07_straight.jpg,images/l_d/Nike_Air_Force_1_Mid_White_'07_l_d.jpg,images/left/Nike_Air_Force_1_Mid_White_'07_left.jpg,images/back/Nike_Air_Force_1_Mid_White_'07_back.jpg,315123-111,White/White,95.0,2016-01-01,white
317,https://stockx.com/nike-nike-air-max-1-white-red-blue,Nike Air Max 1 White Red Blue,Air Max,1,air_max_1,Air Max 1,images/right/Nike_Air_Max_1_White_Red_Blue_right.jpg,images/r_d/Nike_Air_Max_1_White_Red_Blue_r_d.jpg,images/straight/Nike_Air_Max_1_White_Red_Blue_straight.jpg,images/l_d/Nike_Air_Max_1_White_Red_Blue_l_d.jpg,images/left/Nike_Air_Max_1_White_Red_Blue_left.jpg,images/back/Nike_Air_Max_1_White_Red_Blue_back.jpg,CJ9927-100,White/White-Deep Royal Blue,120.0,,white
318,https://stockx.com/nike-air-force-1-flyknit-2-black-pure-platinum,Nike Air Force 1 Flyknit 2 Black Pure Platinum,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Flyknit_2_Black_Pure_Platinum_right.jpg,images/r_d/Nike_Air_Force_1_Flyknit_2_Black_Pure_Platinum_r_d.jpg,images/straight/Nike_Air_Force_1_Flyknit_2_Black_Pure_Platinum_straight.jpg,images/l_d/Nike_Air_Force_1_Flyknit_2_Black_Pure_Platinum_l_d.jpg,images/left/Nike_Air_Force_1_Flyknit_2_Black_Pure_Platinum_left.jpg,images/back/Nike_Air_Force_1_Flyknit_2_Black_Pure_Platinum_back.jpg,AV3042-001,Black/Pure Platinum-Black-White,110.0,2019-05-01,black
319,https://stockx.com/nike-air-max-1-dna-ch-1-huarache,"Nike Air Max 1 DNA CH.1 Pack ""Huarache"" Green Royal",Air Max,1,air_max_1,Air Max 1,"images/right/Nike_Air_Max_1_DNA_CH.1_Pack_""Huarache""_Green_Royal_right.jpg","images/r_d/Nike_Air_Max_1_DNA_CH.1_Pack_""Huarache""_Green_Royal_r_d.jpg","images/straight/Nike_Air_Max_1_DNA_CH.1_Pack_""Huarache""_Green_Royal_straight.jpg","images/l_d/Nike_Air_Max_1_DNA_CH.1_Pack_""Huarache""_Green_Royal_l_d.jpg","images/left/Nike_Air_Max_1_DNA_CH.1_Pack_""Huarache""_Green_Royal_left.jpg","images/back/Nike_Air_Max_1_DNA_CH.1_Pack_""Huarache""_Green_Royal_back.jpg",AR3863-100,White/Black-Royal Blue,130.0,2020-01-22,white
320,https://stockx.com/nike-air-max-1-atomic-violet-w,Nike Air Max 1 Atomic Violet (W),Air Max,1,air_max_1,Air Max 1,images/right/Nike_Air_Max_1_Atomic_Violet_W_right.jpg,images/r_d/Nike_Air_Max_1_Atomic_Violet_W_r_d.jpg,images/straight/Nike_Air_Max_1_Atomic_Violet_W_straight.jpg,images/l_d/Nike_Air_Max_1_Atomic_Violet_W_l_d.jpg,images/left/Nike_Air_Max_1_Atomic_Violet_W_left.jpg,images/back/Nike_Air_Max_1_Atomic_Violet_W_back.jpg,319986-118,Summit White/Atomic Violet-Black,110.0,,white
321,https://stockx.com/nike-air-vapormax-2019-white-metallic-gold-w,Nike Air VaporMax 2019 Cream Light Bone (W),Air Max,VaporMax,air_max_vapormax,Air VaporMax 2019,images/right/Nike_Air_VaporMax_2019_Cream_Light_Bone_W_right.jpg,images/r_d/Nike_Air_VaporMax_2019_Cream_Light_Bone_W_r_d.jpg,images/straight/Nike_Air_VaporMax_2019_Cream_Light_Bone_W_straight.jpg,images/l_d/Nike_Air_VaporMax_2019_Cream_Light_Bone_W_l_d.jpg,images/left/Nike_Air_VaporMax_2019_Cream_Light_Bone_W_left.jpg,images/back/Nike_Air_VaporMax_2019_Cream_Light_Bone_W_back.jpg,AR6632-101,Cream/Sail-Light Bone,190.0,2019-01-10,neutral
322,https://stockx.com/nike-air-force-1-low-white-deep-royal,Nike Air Force 1 Low White Deep Royal,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_White_Deep_Royal_right.jpg,images/r_d/Nike_Air_Force_1_Low_White_Deep_Royal_r_d.jpg,images/straight/Nike_Air_Force_1_Low_White_Deep_Royal_straight.jpg,images/l_d/Nike_Air_Force_1_Low_White_Deep_Royal_l_d.jpg,images/left/Nike_Air_Force_1_Low_White_Deep_Royal_left.jpg,images/back/Nike_Air_Force_1_Low_White_Deep_Royal_back.jpg,AO2423-103,White/Deep Royal Blue,90.0,2018-12-25,white
323,https://stockx.com/nike-air-max-90-recraft-turquoise,Nike Air Max 90 Recraft Turquoise,Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_Recraft_Turquoise_right.jpg,images/r_d/Nike_Air_Max_90_Recraft_Turquoise_r_d.jpg,images/straight/Nike_Air_Max_90_Recraft_Turquoise_straight.jpg,images/l_d/Nike_Air_Max_90_Recraft_Turquoise_l_d.jpg,images/left/Nike_Air_Max_90_Recraft_Turquoise_left.jpg,images/back/Nike_Air_Max_90_Recraft_Turquoise_back.jpg,CD0881-100,White/Particle Grey-Black-Turquoise,140.0,2020-02-28,white
324,https://stockx.com/nike-air-vapormax-flyknit-3-triple-black-w,Nike Air VaporMax Flyknit 3 Triple Black (W),Air Max,VaporMax,air_max_vapormax,Air VaporMax Flyknit,images/right/Nike_Air_VaporMax_Flyknit_3_Triple_Black_W_right.jpg,images/r_d/Nike_Air_VaporMax_Flyknit_3_Triple_Black_W_r_d.jpg,images/straight/Nike_Air_VaporMax_Flyknit_3_Triple_Black_W_straight.jpg,images/l_d/Nike_Air_VaporMax_Flyknit_3_Triple_Black_W_l_d.jpg,images/left/Nike_Air_VaporMax_Flyknit_3_Triple_Black_W_left.jpg,images/back/Nike_Air_VaporMax_Flyknit_3_Triple_Black_W_back.jpg,AJ6910-002,Black/White-Metallic Silver-Anthracite,190.0,2019-01-01,black
325,https://stockx.com/nike-air-max-270-white-black-photo-blue,Nike Air Max 270 White Black Photo Blue,Air Max,Other,air_max,Air Max 270,images/right/Nike_Air_Max_270_White_Black_Photo_Blue_right.jpg,images/r_d/Nike_Air_Max_270_White_Black_Photo_Blue_r_d.jpg,images/straight/Nike_Air_Max_270_White_Black_Photo_Blue_straight.jpg,images/l_d/Nike_Air_Max_270_White_Black_Photo_Blue_l_d.jpg,images/left/Nike_Air_Max_270_White_Black_Photo_Blue_left.jpg,images/back/Nike_Air_Max_270_White_Black_Photo_Blue_back.jpg,AH8050-110,White/Black-Photo Blue,150.0,2019-01-01,white
326,https://stockx.com/nike-air-max-720-team-red,Nike Air Max 720 Team Red,Air Max,Other,air_max,Air Max 720,images/right/Nike_Air_Max_720_Team_Red_right.jpg,images/r_d/Nike_Air_Max_720_Team_Red_r_d.jpg,images/straight/Nike_Air_Max_720_Team_Red_straight.jpg,images/l_d/Nike_Air_Max_720_Team_Red_l_d.jpg,images/left/Nike_Air_Max_720_Team_Red_left.jpg,images/back/Nike_Air_Max_720_Team_Red_back.jpg,AO2924-601,University Red/Night Maroon-Team Red,180.0,2019-07-10,red
327,https://stockx.com/nike-air-max-90-recraft-rose,Nike Air Max 90 Recraft Rose,Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_Recraft_Rose_right.jpg,images/r_d/Nike_Air_Max_90_Recraft_Rose_r_d.jpg,images/straight/Nike_Air_Max_90_Recraft_Rose_straight.jpg,images/l_d/Nike_Air_Max_90_Recraft_Rose_l_d.jpg,images/left/Nike_Air_Max_90_Recraft_Rose_left.jpg,images/back/Nike_Air_Max_90_Recraft_Rose_back.jpg,CD0881-101,White/Rose-Black-Particle Grey,120.0,2020-02-06,white
328,https://stockx.com/nike-air-max-90-metallic-gold-2020-w,Nike Air Max 90 Metallic Gold 2020 (W),Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_Metallic_Gold_2020_W_right.jpg,images/r_d/Nike_Air_Max_90_Metallic_Gold_2020_W_r_d.jpg,images/straight/Nike_Air_Max_90_Metallic_Gold_2020_W_straight.jpg,images/l_d/Nike_Air_Max_90_Metallic_Gold_2020_W_l_d.jpg,images/left/Nike_Air_Max_90_Metallic_Gold_2020_W_left.jpg,images/back/Nike_Air_Max_90_Metallic_Gold_2020_W_back.jpg,CQ6639-700,Metallic Gold/Metallic Gold-White,0.0,2020-03-26,yellow
329,https://stockx.com/nike-air-zoom-spiridon-cage-2-stussy-fossil,Nike Air Zoom Spiridon Cage 2 Stussy Fossil,Other,Other,other,Air Zoom Spiridon,images/right/Nike_Air_Zoom_Spiridon_Cage_2_Stussy_Fossil_right.jpg,images/r_d/Nike_Air_Zoom_Spiridon_Cage_2_Stussy_Fossil_r_d.jpg,images/straight/Nike_Air_Zoom_Spiridon_Cage_2_Stussy_Fossil_straight.jpg,images/l_d/Nike_Air_Zoom_Spiridon_Cage_2_Stussy_Fossil_l_d.jpg,images/left/Nike_Air_Zoom_Spiridon_Cage_2_Stussy_Fossil_left.jpg,images/back/Nike_Air_Zoom_Spiridon_Cage_2_Stussy_Fossil_back.jpg,CQ5486-200,Fossil/Black-Fossil,160.0,2020-03-27,neutral
330,https://stockx.com/nike-ld-waffle-sacai-green-multi,Nike LD Waffle Sacai Green Multi,Other,Other,other,LD Waffle Sacai,images/right/Nike_LD_Waffle_Sacai_Green_Multi_right.jpg,images/r_d/Nike_LD_Waffle_Sacai_Green_Multi_r_d.jpg,images/straight/Nike_LD_Waffle_Sacai_Green_Multi_straight.jpg,images/l_d/Nike_LD_Waffle_Sacai_Green_Multi_l_d.jpg,images/left/Nike_LD_Waffle_Sacai_Green_Multi_left.jpg,images/back/Nike_LD_Waffle_Sacai_Green_Multi_back.jpg,BV0073-300,Green/Multi,155.0,2019-05-30,green
